time,pressure,notes
37.06819540000288,0.0,
37.07813310000347,0.0,
37.08796520001488,-0.016,
37.09786780003924,-0.016,
37.117871800030116,-0.016,
37.129193200031295,-0.033,
37.1390640999889,-0.016,
37.14916390000144,-0.016,
37.15932919998886,-0.016,
37.169048900017515,-0.033,
37.178895300021395,-0.016,
37.188978100020904,-0.033,
37.19890060002217,-0.016,
37.20894909999333,-0.033,
37.22577930003172,-0.016,
37.22908710001502,-0.016,
37.23908450000454,-0.016,
37.24929310003063,-0.016,
37.25919160002377,-0.016,
37.26876490004361,-0.016,
37.27875870000571,0.0,
37.28922480001347,0.0,
37.29887330002384,0.0,
37.3089970999863,0.0,
37.31893770000897,0.0,
37.334348400007,0.0,
37.33896120003192,0.0,
37.34896520001348,0.0,
37.358903700020164,0.0,
37.36905219999608,0.0,
37.378881599986926,0.0,
37.38898370001698,0.016,
37.39913610002259,0.033,
37.40881150000496,0.016,
37.418936200032476,0.016,
37.42882670002291,0.033,
37.439245800022036,0.033,
37.44907690002583,0.033,
37.45912350004073,0.033,
37.46946520003257,0.033,
37.47906879999209,0.016,
37.48884100001305,0.016,
37.498993500019424,0.016,
37.50906820001546,0.016,
37.5189406000427,0.0,
37.52917910000542,0.0,
37.53879920003237,0.016,
37.54900840000482,0.0,
37.5591702000238,0.0,
37.56924959999742,0.0,
37.57920199999353,0.016,
37.58885170001304,0.0,
37.59890230000019,0.016,
37.60903059999691,0.016,
37.6192052999977,0.016,
37.629147200030275,0.016,
37.63916349998908,0.0,
37.649224399996456,0.0,
37.65924260002794,0.016,
37.66875000001164,0.0,
37.678950800036546,0.0,
37.689173999999184,-0.016,
37.699023800028954,0.0,
37.70889980002539,-0.016,
37.71900000004098,-0.016,
37.729109700012486,0.0,
37.73884190001991,0.0,
37.748875899997074,-0.016,
37.75929770001676,0.0,
37.768962700036354,-0.016,
37.781632099999115,0.0,
37.78884640004253,0.0,
37.79900080000516,0.0,
37.80907399998978,0.0,
37.819095199985895,0.0,
37.82916960003786,-0.016,
37.83899800002109,-0.016,
37.84889070002828,-0.016,
37.85896620003041,0.0,
37.87629670003662,-0.016,
37.87901120004244,-0.016,
37.88902010000311,0.0,
37.899021700024605,-0.016,
37.90920970001025,-0.016,
37.918964400014374,-0.016,
37.92876680003246,0.0,
37.938735000032466,0.0,
37.94919920002576,-0.016,
37.95907020004233,0.0,
37.96884799998952,0.0,
37.988896600028966,0.0,
37.99975010001799,-0.016,
38.01009009999689,0.0,
38.01976560003823,0.016,
38.029716500022914,0.0,
38.039600700023584,0.0,
38.05142070003785,-0.016,
38.05985389999114,0.0,
38.069997299986426,0.0,
38.079718800028786,0.0,
38.09505060000811,0.0,
38.0999227000284,-0.016,
38.10977030004142,-0.016,
38.11996000004001,0.0,
38.12972269998863,-0.016,
38.139689500036184,-0.016,
38.14966540003661,-0.016,
38.15971380000701,-0.016,
38.17010560003109,0.0,
38.17998270003591,-0.016,
38.18982979998691,0.0,
38.2001736999955,0.0,
38.21006650000345,-0.016,
38.22004750004271,-0.016,
38.22986319998745,-0.016,
38.23963830003049,0.0,
38.25031219999073,-0.016,
38.26008440001169,-0.116,
38.269738300004974,0.066,
38.28012030001264,-0.066,
38.290035200014245,0.033,
38.29970299999695,0.016,
38.30999259999953,0.0,
38.319862800010014,0.016,
38.32975830003852,-0.033,
38.33965390000958,0.016,
38.34973140002694,0.033,
38.359867300023325,0.033,
38.369944800040685,0.016,
38.38007850002032,0.033,
38.38985470001353,0.016,
38.39961220003897,0.033,
38.409987599996384,0.033,
38.4197492999956,0.016,
38.42993410001509,0.016,
38.43984120001551,0.016,
38.45002950000344,0.05,
38.45990300003905,0.033,
38.47000339999795,0.05,
38.479977300041355,0.0,
38.48994940001285,0.033,
38.50001090002479,0.033,
38.509899399999995,0.033,
38.519712200039066,0.033,
38.52980610000668,0.016,
38.539825699990615,0.016,
38.54980550002074,0.033,
38.559950900031254,0.016,
38.56987619999563,0.016,
38.57997240003897,0.0,
38.589871300035156,0.016,
38.599599200009834,0.0,
38.610161799995694,-0.016,
38.619713000021875,0.0,
38.636690100014675,0.0,
38.63987120002275,-0.016,
38.64992210001219,-0.016,
38.6599428000045,-0.016,
38.669783500023186,-0.016,
38.68000039999606,-0.033,
38.6898394000018,-0.033,
38.69992420001654,-0.033,
38.71007860003738,-0.033,
38.71981280000182,-0.05,
38.72982410003897,-0.033,
38.739956700010225,-0.05,
38.750065200030804,-0.05,
38.760297500004526,-0.05,
38.76995079999324,-0.05,
38.78012220002711,-0.066,
38.78975629998604,-0.05,
38.799965300015174,-0.05,
38.8101870000246,-0.066,
38.81981260003522,-0.05,
38.82987320004031,-0.066,
38.842231400019955,-0.05,
38.84968210000079,-0.033,
38.8601561000105,-0.033,
38.869790800032206,-0.016,
38.87986720004119,-0.016,
38.88959820003947,-0.016,
38.89962109999033,0.0,
38.9098551000352,-0.016,
38.91981620003935,-0.016,
38.93660000001546,0.0,
38.93969540001126,-0.016,
38.949656900018454,-0.016,
38.959739800018724,-0.016,
38.970099800033495,0.0,
38.9798548000399,0.0,
38.98964610003168,-0.016,
38.999868000042625,-0.016,
39.010119699989446,-0.016,
39.019798399996944,0.0,
39.02975950000109,-0.033,
39.03993600001559,-0.016,
39.050057900021784,0.0,
39.05984460003674,0.0,
39.06978060002439,0.0,
39.07961230003275,0.0,
39.08980280003743,0.016,
39.09965350001585,0.0,
39.11011479998706,0.0,
39.11997950001387,0.016,
39.12984870001674,0.0,
39.14010520000011,0.016,
39.1502297000261,0.0,
39.166999500012025,-0.016,
39.170192799996585,-0.016,
39.18003710004268,-0.016,
39.189957900031004,-0.016,
39.200026600039564,-0.016,
39.209831800020766,-0.016,
39.21995900000911,-0.016,
39.22985030000564,-0.016,
39.23993929999415,0.0,
39.24989080004161,-0.016,
39.26007399999071,0.0,
39.27193019998958,0.0,
39.2799185999902,0.0,
39.28997670003446,0.0,
39.299732899991795,-0.016,
39.31015909998678,0.0,
39.31973330001347,0.0,
39.32995770004345,0.0,
39.33981060003862,0.0,
39.349810799991246,-0.016,
39.36009690002538,0.0,
39.36988950002706,-0.016,
39.38351000001421,-0.016,
39.3899448000011,-0.016,
39.39998580003157,-0.016,
39.410046500037424,0.0,
39.419886099989526,-0.016,
39.42972740001278,0.0,
39.43962640000973,-0.016,
39.44993250002153,-0.016,
39.45969940000214,-0.016,
39.46968590002507,-0.016,
39.47976379998727,0.0,
39.49456379999174,-0.016,
39.499923299998045,-0.016,
39.50987489998806,-0.033,
39.520111399993766,-0.033,
39.529871400038246,-0.016,
39.53961380000692,-0.033,
39.54988750000484,-0.016,
39.559669799986295,-0.016,
39.56972020003013,-0.016,
39.57989719999023,-0.016,
39.58968690002803,-0.016,
39.60477040003752,-0.016,
39.609866600017995,-0.016,
39.620081900036894,-0.016,
39.6298281000345,0.0,
39.63986350002233,-0.016,
39.64959139999701,0.0,
39.65959799999837,-0.016,
39.66984789998969,-0.016,
39.6798456000397,0.0,
39.69005959999049,0.0,
39.7000014000223,0.0,
39.71734660002403,0.0,
39.71963840001263,0.0,
39.72993520001182,0.0,
39.739909299998544,0.0,
39.75001339998562,0.0,
39.75984380004229,0.0,
39.76974020001944,0.016,
39.780059700016864,0.0,
39.79008270002669,0.0,
39.79969290003646,0.0,
39.80999650002923,0.0,
39.819754700001795,0.0,
39.83009390003281,0.0,
39.839987299987115,0.0,
39.85007580003003,0.0,
39.86008320003748,0.0,
39.87004380003782,0.0,
39.87974210001994,-0.016,
39.88966210000217,0.0,
39.89963200001512,0.0,
39.91004879999673,0.0,
39.92273930000374,0.016,
39.92967520002276,0.0,
39.93996700004209,-0.016,
39.9497106000199,0.0,
39.960016900033224,0.0,
39.96974940004293,0.0,
39.97985450003762,-0.016,
39.9901032000198,-0.016,
39.99998299998697,0.0,
40.01009590004105,-0.016,
40.0198292999994,-0.016,
40.03519409999717,-0.016,
40.03989160002675,-0.016,
40.05007540003862,-0.016,
40.06002939998871,-0.016,
40.069646499992814,0.0,
40.079700400005095,-0.016,
40.089659699995536,0.0,
40.09976569999708,-0.016,
40.109643000003416,-0.016,
40.1198586000246,0.0,
40.132817000034265,-0.016,
40.13970490003703,0.0,
40.14980449998984,0.0,
40.160000700037926,-0.016,
40.169894799997564,-0.016,
40.179800699988846,-0.016,
40.189609099994414,0.0,
40.19985919998726,0.0,
40.209828299994115,0.0,
40.219896299997345,0.0,
40.229759600013494,-0.016,
40.240046599996276,0.0,
40.24992650002241,0.0,
40.2600153000094,-0.016,
40.27004540001508,0.0,
40.28018709999742,0.0,
40.29003020003438,0.0,
40.29962040000828,0.0,
40.309995500021614,0.0,
40.32002730004024,0.0,
40.3300533000147,0.0,
40.34005749999778,0.016,
40.353039200010244,0.016,
40.35988970001927,0.0,
40.37012770003639,-0.016,
40.37973630003398,0.0,
40.38973659998737,0.016,
40.399743199988734,0.0,
40.409834199992474,0.0,
40.41997350001475,0.0,
40.43015870003728,0.0,
40.43969989998732,0.0,
40.44970280001871,0.0,
40.46012040000642,0.0,
40.46991029998753,0.0,
40.48012030002428,0.0,
40.49008389998926,0.0,
40.50009799998952,0.0,
40.51010190002853,0.0,
40.51995809999062,0.016,
40.52979659999255,0.0,
40.54427290003514,-0.016,
40.54998140002135,-0.016,
40.55968150001718,0.0,
40.570366200001445,0.0,
40.58004880003864,0.0,
40.589663800026756,0.0,
40.59981769998558,0.0,
40.610043000022415,0.016,
40.61991430004127,0.016,
40.62977629998932,0.0,
40.639975300000515,0.0,
40.65009710000595,0.016,
40.65992569999071,0.0,
40.6698175999918,0.0,
40.67987600003835,0.0,
40.68990870000562,0.0,
40.69965550000779,-0.016,
40.709729700000025,0.0,
40.719913200009614,0.0,
40.72974530002102,0.0,
40.73982060002163,0.0,
40.75114260002738,-0.016,
40.76027940004133,0.016,
40.76994620001642,0.016,
40.780074000009336,0.0,
40.79007420002017,0.0,
40.79976050002733,0.016,
40.810031300003175,0.016,
40.81988100003218,0.0,
40.830072200042196,0.0,
40.839910899987444,0.0,
40.850112900021486,0.016,
40.86423140001716,0.016,
40.86980710003991,0.0,
40.87991379998857,0.0,
40.889897599990945,0.0,
40.89983830001438,0.0,
40.91008040000452,0.0,
40.9197400000412,0.0,
40.92982810002286,0.0,
40.93981160002295,0.0,
40.956108700018376,0.0,
40.95960860000923,0.0,
40.96993429999566,0.0,
40.98004250001395,0.0,
40.98994210001547,-0.016,
41.00003230001312,0.0,
41.01012290001381,0.016,
41.02009190001991,0.0,
41.02984130004188,0.0,
41.0395903000026,-0.016,
41.050176099990495,0.0,
41.060083399992436,0.0,
41.07125330000417,-0.016,
41.079959099995904,0.0,
41.090045600023586,0.016,
41.099775700015016,-0.016,
41.11002760002157,-0.016,
41.11960450001061,-0.016,
41.12972860003356,-0.016,
41.139691399992444,0.0,
41.149596700037364,0.0,
41.16692630003672,-0.016,
41.1701166999992,0.0,
41.179804000013974,0.0,
41.18990800000029,-0.016,
41.19983390002744,-0.016,
41.20966470002895,0.0,
41.220060600026045,-0.016,
41.229895399999805,0.0,
41.239904600020964,0.0,
41.25001820002217,-0.016,
41.25998030003393,-0.016,
41.27013730001636,-0.016,
41.27983030001633,-0.016,
41.289859600015916,0.0,
41.299917399999686,0.0,
41.31024120002985,0.0,
41.31987260002643,-0.016,
41.32975100004114,-0.016,
